rabbitmq-1  | 2026-07-13 16:52:20.554620+08:00 [notice] <0.44.0> Application syslog exited with reason: stopped
rabbitmq-1  | 2026-07-13 16:52:23.518481+08:00 [info] <0.254.0> Running boot step rabbit_fifo_dlx_sup defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.518549+08:00 [info] <0.254.0> Running boot step core_initialized defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.518568+08:00 [info] <0.254.0> Running boot step rabbit_channel_tracking_handler defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.518640+08:00 [info] <0.254.0> Running boot step rabbit_connection_tracking_handler defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.518665+08:00 [info] <0.254.0> Running boot step rabbit_definitions_hashing defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.518723+08:00 [info] <0.254.0> Running boot step rabbit_exchange_parameters defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.565905+08:00 [info] <0.254.0> Running boot step rabbit_mirror_queue_misc defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.566415+08:00 [info] <0.254.0> Running boot step rabbit_policies defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.566725+08:00 [info] <0.254.0> Running boot step rabbit_policy defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.566789+08:00 [info] <0.254.0> Running boot step rabbit_queue_location_validator defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.566855+08:00 [info] <0.254.0> Running boot step rabbit_quorum_memory_manager defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.566893+08:00 [info] <0.254.0> Running boot step rabbit_quorum_queue defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.566959+08:00 [info] <0.254.0> Running boot step rabbit_stream_coordinator defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.567144+08:00 [info] <0.254.0> Running boot step rabbit_vhost_limit defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.567208+08:00 [info] <0.254.0> Running boot step rabbit_federation_parameters defined by app rabbitmq_federation[0m
rabbitmq-1  | 2026-07-13 16:52:23.567320+08:00 [info] <0.254.0> Running boot step rabbit_federation_supervisor defined by app rabbitmq_federation[0m
rabbitmq-1  | 2026-07-13 16:52:23.583226+08:00 [info] <0.254.0> Running boot step rabbit_federation_queue defined by app rabbitmq_federation[0m
rabbitmq-1  | 2026-07-13 16:52:23.583539+08:00 [info] <0.254.0> Running boot step rabbit_federation_upstream_exchange defined by app rabbitmq_federation[0m
rabbitmq-1  | 2026-07-13 16:52:23.583664+08:00 [info] <0.254.0> Running boot step rabbit_mgmt_reset_handler defined by app rabbitmq_management[0m
rabbitmq-1  | 2026-07-13 16:52:23.583733+08:00 [info] <0.254.0> Running boot step rabbit_mgmt_db_handler defined by app rabbitmq_management_agent[0m
rabbitmq-1  | 2026-07-13 16:52:23.583762+08:00 [info] <0.254.0> Management plugin: using rates mode 'basic'[0m
rabbitmq-1  | 2026-07-13 16:52:23.584187+08:00 [info] <0.254.0> Running boot step recovery defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.606183+08:00 [info] <0.254.0> Running boot step empty_db_check defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.606769+08:00 [info] <0.254.0> Will seed default virtual host and user...[0m
rabbitmq-1  | 2026-07-13 16:52:23.606867+08:00 [info] <0.254.0> Adding vhost '/' (description: 'Default virtual host', tags: [])[0m
rabbitmq-1  | 2026-07-13 16:52:23.680097+08:00 [info] <0.644.0> Making sure data directory '/var/lib/rabbitmq/mnesia/rabbit@6a49b511635c/msg_stores/vhosts/628WB79CIFDYO9LJI6DKMI09L' for vhost '/' exists[0m
rabbitmq-1  | 2026-07-13 16:52:23.683785+08:00 [info] <0.644.0> Setting segment_entry_count for vhost '/' with 0 queues to '2048'[0m
rabbitmq-1  | 2026-07-13 16:52:23.712754+08:00 [info] <0.644.0> Starting message stores for vhost '/'[0m
rabbitmq-1  | 2026-07-13 16:52:23.713232+08:00 [info] <0.653.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_transient": using rabbit_msg_store_ets_index to provide index[0m
rabbitmq-1  | 2026-07-13 16:52:23.716381+08:00 [info] <0.644.0> Started message store of type transient for vhost '/'[0m
rabbitmq-1  | 2026-07-13 16:52:23.716687+08:00 [info] <0.657.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_persistent": using rabbit_msg_store_ets_index to provide index[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:23.718207+08:00 [warning] <0.657.0> Message store "628WB79CIFDYO9LJI6DKMI09L/msg_store_persistent": rebuilding indices from scratch[0m
rabbitmq-1  | 2026-07-13 16:52:23.719587+08:00 [info] <0.644.0> Started message store of type persistent for vhost '/'[0m
rabbitmq-1  | 2026-07-13 16:52:23.719781+08:00 [info] <0.644.0> Recovering 0 queues of type rabbit_classic_queue took 34ms[0m
rabbitmq-1  | 2026-07-13 16:52:23.719858+08:00 [info] <0.644.0> Recovering 0 queues of type rabbit_quorum_queue took 0ms[0m
rabbitmq-1  | 2026-07-13 16:52:23.719920+08:00 [info] <0.644.0> Recovering 0 queues of type rabbit_stream_queue took 0ms[0m
rabbitmq-1  | 2026-07-13 16:52:23.730285+08:00 [info] <0.254.0> Created user 'gamedev_app'[0m
rabbitmq-1  | 2026-07-13 16:52:23.738437+08:00 [info] <0.254.0> Successfully set user tags for user 'gamedev_app' to [administrator][0m
rabbitmq-1  | 2026-07-13 16:52:23.745729+08:00 [info] <0.254.0> Successfully set permissions for user 'gamedev_app' in virtual host '/' to '.*', '.*', '.*'[0m
rabbitmq-1  | 2026-07-13 16:52:23.747248+08:00 [info] <0.254.0> Running boot step rabbit_observer_cli defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.747565+08:00 [info] <0.254.0> Running boot step rabbit_looking_glass defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.747665+08:00 [info] <0.254.0> Running boot step rabbit_core_metrics_gc defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748125+08:00 [info] <0.254.0> Running boot step background_gc defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748347+08:00 [info] <0.254.0> Running boot step routing_ready defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748380+08:00 [info] <0.254.0> Running boot step pre_flight defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748426+08:00 [info] <0.254.0> Running boot step notify_cluster defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748456+08:00 [info] <0.254.0> Running boot step networking defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748632+08:00 [info] <0.254.0> Running boot step rabbit_quorum_queue_periodic_membership_reconciliation defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748849+08:00 [info] <0.254.0> Running boot step definition_import_worker_pool defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.748889+08:00 [info] <0.317.0> Starting worker pool 'definition_import_pool' with 16 processes in it[0m
rabbitmq-1  | 2026-07-13 16:52:23.751105+08:00 [info] <0.254.0> Running boot step cluster_name defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.751236+08:00 [info] <0.254.0> Initialising internal cluster ID to 'rabbitmq-cluster-id-P5HW91TX5LyC0nXo6nUtnA'[0m
rabbitmq-1  | 2026-07-13 16:52:23.770178+08:00 [info] <0.254.0> Running boot step virtual_host_reconciliation defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.770579+08:00 [info] <0.254.0> Running boot step direct_client defined by app rabbit[0m
rabbitmq-1  | 2026-07-13 16:52:23.770802+08:00 [info] <0.254.0> Running boot step rabbit_federation_exchange defined by app rabbitmq_federation[0m
rabbitmq-1  | 2026-07-13 16:52:23.771015+08:00 [info] <0.254.0> Running boot step rabbit_management_load_definitions defined by app rabbitmq_management[0m
rabbitmq-1  | 2026-07-13 16:52:23.771171+08:00 [info] <0.706.0> Resetting node maintenance status[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:24.232407+08:00 [warning] <0.735.0> Deprecated features: `management_metrics_collection`: Feature `management_metrics_collection` is deprecated.[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:24.232407+08:00 [warning] <0.735.0> By default, this feature can still be used for now.[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:24.232407+08:00 [warning] <0.735.0> Its use will not be permitted by default in a future minor RabbitMQ version and the feature will be removed from a future major RabbitMQ version; actual versions to be determined.[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:24.232407+08:00 [warning] <0.735.0> To continue using this feature when it is not permitted by default, set the following parameter in your configuration:[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:24.232407+08:00 [warning] <0.735.0>     "deprecated_features.permit.management_metrics_collection = true"[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:24.232407+08:00 [warning] <0.735.0> To test RabbitMQ as if the feature was removed, set this in your configuration:[0m
rabbitmq-1  | [38;5;214m2026-07-13 16:52:24.232407+08:00 [warning] <0.735.0>     "deprecated_features.permit.management_metrics_collection = false"[0m
rabbitmq-1  | 2026-07-13 16:52:31.186420+08:00 [info] <0.772.0> Management plugin: HTTP (non-TLS) listener started on port 15672[0m
rabbitmq-1  | 2026-07-13 16:52:31.186675+08:00 [info] <0.804.0> Statistics database started.[0m
rabbitmq-1  | 2026-07-13 16:52:31.186756+08:00 [info] <0.803.0> Starting worker pool 'management_worker_pool' with 3 processes in it[0m
rabbitmq-1  | 2026-07-13 16:52:31.200216+08:00 [info] <0.822.0> Prometheus metrics: HTTP (non-TLS) listener started on port 15692[0m
rabbitmq-1  | 2026-07-13 16:52:31.200433+08:00 [info] <0.706.0> Ready to start client connection listeners[0m
rabbitmq-1  | 2026-07-13 16:52:31.202549+08:00 [info] <0.866.0> started TCP listener on [::]:5672[0m
rabbitmq-1  |  completed with 5 plugins.
rabbitmq-1  | 2026-07-13 16:52:31.401127+08:00 [info] <0.706.0> Server startup complete; 5 plugins started.[0m
rabbitmq-1  | 2026-07-13 16:52:31.401127+08:00 [info] <0.706.0>  * rabbitmq_prometheus[0m
rabbitmq-1  | 2026-07-13 16:52:31.401127+08:00 [info] <0.706.0>  * rabbitmq_federation[0m
rabbitmq-1  | 2026-07-13 16:52:31.401127+08:00 [info] <0.706.0>  * rabbitmq_management[0m
rabbitmq-1  | 2026-07-13 16:52:31.401127+08:00 [info] <0.706.0>  * rabbitmq_management_agent[0m
rabbitmq-1  | 2026-07-13 16:52:31.401127+08:00 [info] <0.706.0>  * rabbitmq_web_dispatch[0m
rabbitmq-1  | 2026-07-13 16:52:31.526922+08:00 [info] <0.9.0> Time to start RabbitMQ: 17995 ms[0m
rabbitmq-1  | 2026-07-13 16:52:50.284110+08:00 [info] <0.877.0> accepting AMQP connection <0.877.0> (172.24.0.6:59192 -> 172.24.0.3:5672)[0m
rabbitmq-1  | 2026-07-13 16:52:50.304308+08:00 [info] <0.877.0> connection <0.877.0> (172.24.0.6:59192 -> 172.24.0.3:5672) has a client-provided name: rabbitConnectionFactory#60658389:0[0m
